speech_id	sentence_id	text	label
http://ldf.fi/semparl/speeches/s2018_1_169_054	train_1180	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2018_1_169_011	train_1181	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2017_1_054_155	train_1182	Se pitää kyllä paikkaansa, siis meidän puolueemme osalta, ja se oli myöskin se vahva tahto, jonka kautta [Kaj Turusen välihuuto] Suomen edellinen hallitus neuvotteli tämän poikkeuksen tähän asetukseen.	0
http://ldf.fi/semparl/speeches/s2022_1_007_163	train_1183	Jos tietoa tarvitaan, niin se annetaan, ja valiokunta sitten itse punnitsee sitä.	0
http://ldf.fi/semparl/speeches/s2021_1_125_164	train_1184	Täällä esitettiin perusteltua kritiikkiä sille, että eihän niihin komission esityksiin enää, kun ne on tehty, pysty käytännössä vaikuttamaan.	0
http://ldf.fi/semparl/speeches/s2020_1_021_032	train_1185	Tämän jälkeen valiokunta on mietinnöissään käsitellyt ehdokasmaksuihin ja kansanedustajamaksuihin liittyviä epäkohtia sekä vaalikampanjakulujen kasvua.	0
http://ldf.fi/semparl/speeches/s2021_1_124_225	train_1186	Kiitos, arvoisa herra puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_152	train_1187	Varsinaisessa verolainsäädännön harmonisoinnissa on kuitenkin valtiovarainvaliokunnan mukaan edelleen syytä noudattaa yksimielistä päätöksentekoa, koska tällaiset harmonisointitoimet vaikuttaisivat keskeisesti jäsenvaltioiden budjettisuvereniteettiin.	0
http://ldf.fi/semparl/speeches/s2021_1_125_154	train_1188	”	0
http://ldf.fi/semparl/speeches/s2018_1_169_013	train_1189	Esimerkiksi työaikalaki, joka on eduskunnassa:	0
http://ldf.fi/semparl/speeches/s2017_1_054_096	train_1190	Voitteko kertoa minulle, minkälaisia ihmisiä on hämärärekisterin takana?	6
http://ldf.fi/semparl/speeches/s2017_1_054_126	train_1191	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_132	train_1192	Se on yksi hyvinvointimme yhteiskunnallisista peruspilareista.	0
http://ldf.fi/semparl/speeches/s2017_1_054_111	train_1193	Kyllä itse olen ymmärtänyt, että puolueen puheenjohtajilla on aika iso asemavaltuutus sanoa tällaisia asioita, mitä vasemmistoliiton puheenjohtaja silloin esitti, ja hän olisi nimenomaan halunnut Suomeen hallintarekisterin, mitä nyt ei siis nykyhallitus ole Suomeen tuomassa.	0
http://ldf.fi/semparl/speeches/s2021_1_124_213	train_1194	— Edustaja Tynkkynen, olkaa hyvä.	0
http://ldf.fi/semparl/speeches/s2020_1_092_116	train_1195	Eli kyllä tämä on periaatteessa aika iso muutos.	0
http://ldf.fi/semparl/speeches/s2021_1_091_002	train_1196	Afganistanin nopeasti heikentynyt turvallisuustilanne huomioiden ulkoasiainvaliokunta pitää keskeisen tärkeänä, että Afganistanissa olevien, konsuliapua pyytäneiden Suomen kansalaisten ja Suomessa pysyvästi asuvien afganistanilaisten sekä valtioneuvoston yleisistunnon 13.8. ja 15.8.2021 tekemien päätösten mukaisten henkilöiden evakuointi Afganistanista suoritetaan kiireellisesti.	6
http://ldf.fi/semparl/speeches/s2018_1_169_008	train_1197	Tämä todetaan monin eri tavoin myös tulevaisuusvaliokunnan mainiossa mietinnössä.	3
http://ldf.fi/semparl/speeches/s2021_1_125_130	train_1198	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_026	train_1199	Verotuksen narut on syytä pitää omissa käsissä, mutta on myös kyettävä neuvottelemaan mahdollisuuksista kehittää kansainvälisten digijättien verotusta ja hiilitulleja, joista on meille selkeää hyötyä, kun EU:n ulkopuolisetkin saastuttajat saadaan päästöjen maksajiksi ja nekin, jotka ovat tähän asti päässeet kuin koira veräjästä velvoitteidensa kanssa, maksamaan veronsa.	2
http://ldf.fi/semparl/speeches/s2021_1_125_121	train_1200	Kun katselin eilissä päivänä Jussi Pesosen, UPM:n toimitusjohtajan, ja myös muutamia aikoja sitten UPM:n hallituksen puheenjohtaja Björn Wahlroosin kannanottoja, niin he molemmat ovat antaneet viimeisen varoituksen siitä, että tämä tie, jolla Euroopan unioni rajoittaa meidän metsiemme käyttöä ja yritystoimintaa metsäpuolella, tulee koitumaan Suomelle tuhoksi.	5
http://ldf.fi/semparl/speeches/s2020_1_146_089	train_1201	Ja huomionarvoista on, että ei tämä ole mitään näpertelyä tässä vaiheessa.	0
http://ldf.fi/semparl/speeches/s2020_1_092_113	train_1202	Valiokunnan puheenjohtaja, edustaja Purra.	0
http://ldf.fi/semparl/speeches/s2018_1_169_037	train_1203	Siitähän me saamme sitten elämisen mahdollisuudet.	2
http://ldf.fi/semparl/speeches/s2021_1_125_160	train_1204	Sitten, arvoisa puhemies, toinen asia: Veropohjan tiivistys kansainvälisesti on tärkeää, niin kuin tuossa selonteossa sanotaan.	0
http://ldf.fi/semparl/speeches/s2018_1_169_051	train_1205	Investoimalla sellaisiin palvelurakenteisiin ja toimintamalleihin, jotka tehokkaalla tavalla tukevat toimintakykyä, lisäävät osaamista ja torjuvat syrjään joutumista, voimme pitkällä aikavälillä päästä tilanteeseen, jossa nopeatkaan muutokset työssä ja työelämässä eivät synnytä suuria ongelmia yksilötasolla tai yhteiskunnassa.	2
http://ldf.fi/semparl/speeches/s2021_1_125_158	train_1206	Toki Suomessa olisi voitu menetellä niin kuin entinen pääministeri Sipilä eräässä haastattelussa totesi, että olisi voitu panna rajat kiinni niin sanotusti.	0
http://ldf.fi/semparl/speeches/s2020_1_146_081	train_1207	Arvoisa herra puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_124_222	train_1208	On totta, että näitä ilmiöitä täytyy varmasti katsoa muidenkin lakien osalta, mutta olisin kyllä kovasti toivonut nyt hallituspuolueilta vastausta siihen, miksi me sitten ongelmoitamme tällä yhtä osa-aluetta.	2
http://ldf.fi/semparl/speeches/s2021_1_125_022	train_1209	Esimerkkejä ovat metsäpolitiikka ja sosiaaliturva, joihin ulottuvaa EU-sääntelyä on viime aikoina tavalla tai toisella esitetty.	0
http://ldf.fi/semparl/speeches/s2021_1_125_127	train_1210	— Katsoin väärin.	0
http://ldf.fi/semparl/speeches/s2017_1_054_151	train_1211	Sitten, mitä tulee edustaja Elon kommentteihin, niin toteanpa vain, että perussuomalaisten kanta tähän esitykseen on siis muuttunut myöskin siitä, mitä se oli viime vuoden loppupuolella, jolloin puhuttiin tismalleen samanlaisesta esityksestä [Puhemies koputtaa] kuin mitä nyt on käsittelyssä, minkä lisäksi on faktaa, että jos tämä esitys menee läpi, niin perussuomalaiset ovat sallineet hallintarekisterin käyttöä ulkomaalaisten arvopaperikeskusten kautta.	8
http://ldf.fi/semparl/speeches/s2021_1_131_188	train_1212	Kiitän myös perussuomalaisten edustajia Reijosta ja Mäenpäätä polttoaineveroa koskevan lakialoitteen tukemisesta, ja toivottavasti sille löytyy myös laajempaa tukea.	2
http://ldf.fi/semparl/speeches/s2018_1_169_009	train_1213	On suosittava kestokulutusta, etätöitä, kasvisproteiineja ja lähiruokaa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_062	train_1214	Huomenna päätetään, sallitaanko omaisuuden piilottaminen ulkomaisten hallintarekistereiden kautta, tehdäänkö siitä laillista.	0
http://ldf.fi/semparl/speeches/s2021_1_091_018	train_1215	Voisin kuitenkin nostaa esiin muutamia asioita.	0
http://ldf.fi/semparl/speeches/s2017_1_054_145	train_1216	Edellyttääkö tämä asetus, arvopaperikeskusasetus, suomalaiselta lainsäädännöltä jotakin?	0
http://ldf.fi/semparl/speeches/s2021_1_125_067	train_1217	Mitä tekee hallitus?	0
http://ldf.fi/semparl/speeches/s2021_1_091_018	train_1218	Tämä ei ole vain meidän sisäistä keskustelua varten ja oletuksia varten.	0
http://ldf.fi/semparl/speeches/s2021_1_125_150	train_1219	Se jos mikä on korruptiopesä.	7
http://ldf.fi/semparl/speeches/s2021_1_125_026	train_1220	EKP pelasti muiden isojen keskuspankkien tavoin talouden lisäämällä rahan määrää, ja Suomenkin velasta kohta puolet on omille keskuspankeillemme.	0
http://ldf.fi/semparl/speeches/s2021_1_091_008	train_1221	Tässä keskustelussa tämän esityksen tiimoilta on ollut vähän sellainen omituinen sävy, että monien edustajien mielestä on liian vaikeaa lähettää suomalaisia sotilaita ulkomaille paikkaan, jossa aseita voi joutua käyttämään, tappavaa voimaa voi joutua käyttämään.	6
http://ldf.fi/semparl/speeches/s2020_1_092_117	train_1222	Suomi on pieni maa, ja sen takia on tärkeää, että meillä nämä nimittämiset tapahtuvat avoimessa, läpinäkyvässä prosessissa ja niihin voidaan myöskin tarvittaessa ottaa julkisuudessa kantaa.	2
http://ldf.fi/semparl/speeches/s2021_1_125_154	train_1223	Sen sijaan, että EU-rahoituksen saaminen kytkettäisiin oikeusvaltioperiaatteen noudattamiseen ja puututaan jäsenvaltioiden sisäisiin asioihin, on huomattavasti mielekkäämpää ja tehokkaampaa pyrkiä muuttamaan EU-tukien saamisen ehtoja.	2
http://ldf.fi/semparl/speeches/s2021_1_124_202	train_1224	Nämä seikat erityisesti korostavat riittävän pitkien enimmäissäilytysaikojen tarpeellisuutta, ja siksi katsomme, ettei näitä mainittuja tietojen enimmäissäilytysaikoja tule lyhentää.	0
http://ldf.fi/semparl/speeches/s2017_1_054_126	train_1225	"Ja mitä tulee vielä tähän suuntaan, mihin suuntaan Suomi on menossa, niin teidän oma puoluetoverinne, Euroopan parlamentin Sirpa Pietikäinen, on tänään lehdessä todennut: ""Tämä hanke on virhe ja tämä on poikkeama eurooppalaisesta linjasta."	5
http://ldf.fi/semparl/speeches/s2017_1_054_085	train_1226	Veronkierto, aivan kuten ministeri Orpo sanoi, on rikoslaissa suoraan, ja kuka siihen syyllistyy, [Puhemies koputtaa] niin ei muuta kuin tuomioistuimen kautta.	0
http://ldf.fi/semparl/speeches/s2021_1_125_024	train_1227	Euroopan ikkunoiden tulee myös olla auki muuhun maailmaan.	0
http://ldf.fi/semparl/speeches/s2021_1_131_178	train_1228	Hallituksen esityksessä 120 todetaan, ettei väliaikaisen korotuksen vaikutuksia ole näin lyhyellä aikavälillä ehditty arvioida luotettavasti.	0
http://ldf.fi/semparl/speeches/s2017_1_054_065	train_1229	Myöskin talousrikosviranomaiset sanoivat, että he pystyvät selvittämään.	0
http://ldf.fi/semparl/speeches/s2018_1_169_024	train_1230	Mutta käytännössä ja viime kädessä kaikki on kiinni siitä, että pystymme jatkuvaan hyvinkin laajaan ja syvään näyttöön.	0
http://ldf.fi/semparl/speeches/s2022_1_007_163	train_1231	Lain mukaan valiokunnalla on oikeus salassapitosäännösten estämättä saada viranomaisilta ja muilta julkista tehtävää hoitavilta tahoilta maksutta valvontatehtävänsä hoitamiseksi tarvitsemansa tiedot, ja se on kovaa tekstiä, sitä ei ole millään tavalla rajattu siinä.	0
http://ldf.fi/semparl/speeches/s2021_1_125_123	train_1232	Olisimme pieni osa isompaa kokonaisuutta.	0
http://ldf.fi/semparl/speeches/s2021_1_125_160	train_1233	Valtio, joka ei huolehdi siitä, että kansalaisilla on omat eväät tallessa kaikissa olosuhteissa, ottaa valtavan riskin, ja Suomella sen riskin ottamiseen ei ole varaa.	6
http://ldf.fi/semparl/speeches/s2021_1_063_133	train_1234	Näillä ajatuksilla tämä laki ja työelämä‑ ja tasa-arvovaliokunnan mietintö tämän sisältöisenä minusta voidaan hyvinkin hyväksyä.	2
http://ldf.fi/semparl/speeches/s2020_1_092_114	train_1235	Sääntelyllä selkeytetään ja vahvistetaan poliisihallinnon tiedonkulkuun liittyvää ohjaus- ja johtamisjärjestelmää sekä samalla tehostetaan viranomaistoimintaa.	0
http://ldf.fi/semparl/speeches/s2021_1_125_030	train_1236	Tavoitteenamme on avoin strateginen autonomia.	0
http://ldf.fi/semparl/speeches/s2018_1_169_007	train_1237	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2021_1_125_063	train_1238	Minusta vastaus on se, että etsimme ratkaisuja ongelmiin pitäen kiinni EU:n perusperiaatteista, muun muassa siitä, että EU:n rahoja, jotka ovat meidänkin veronmaksajien rahoja, ei saa valua korruptioon esimerkiksi	6
http://ldf.fi/semparl/speeches/s2021_1_125_022	train_1239	Metsäpolitiikka ja sosiaaliturva ovat kuitenkin asioita, jotka on syytä pitää visusti kansallisissa käsissä myös tulevaisuudessa.	0
http://ldf.fi/semparl/speeches/s2020_1_021_032	train_1240	Suurin kampanja oli euromäärältään 115 547 euroa ja pienin 308 euroa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_142	train_1241	Se, mikä tässä keskustelussa edelleen hämmentää, on ne ristiriitaiset viestit, mitä tulee hallituksen suunnasta, jotka eivät lisää luottamusta siihen, että tässä tosiaankin päädyttäisiin sellaiseen ratkaisuun, joka myöskin tyydyttäisi oppositiota ja jonka kautta puututtaisiin kaikkiin niihin ongelmiin, jotka tähän liittyvät.	6
http://ldf.fi/semparl/speeches/s2021_1_125_164	train_1242	Missä kohtaa sanotaan ”ei”?	0
http://ldf.fi/semparl/speeches/s2022_1_007_151	train_1243	Valiokunta kiinnittää valtioneuvoston huomiota siihen, että se turvaa Helsingin käräjäoikeudelle tarvittavat edellytykset hoitaa sille tiedustelulainsäädännön seurauksena syntyneet ympärivuorokautiset päivystystehtävät.	0
http://ldf.fi/semparl/speeches/s2017_1_054_143	train_1244	Ei ole tulossa, ei ole tulossa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_114	train_1245	Niin kävi vielä viime viikolla, kun tämä esitys pelastettiin illan hämärästä päivänvaloon.	4
http://ldf.fi/semparl/speeches/s2021_1_125_136	train_1246	Hallituksesta on vakuuteltu, että nämä järjestelyt ovat ainutkertaisia, mutta Euroopasta huudellaan, ettei näin olisi.	6
http://ldf.fi/semparl/speeches/s2017_1_054_078	train_1247	Jos se olisi mahdollista, me emme tarvitsisi poliiseja.	0
http://ldf.fi/semparl/speeches/s2017_1_054_059	train_1248	[Antti Lindtman: Missä laissa se on?]	0
http://ldf.fi/semparl/speeches/s2021_1_125_140	train_1249	Me olemme osa yhteistä ulkopolitiikkaa, osa yhteistä suurvaltojen välistä kovistelua ilman minkään tahon turvatakuita.	6
http://ldf.fi/semparl/speeches/s2022_1_007_162	train_1250	Kiitoksia.	0
http://ldf.fi/semparl/speeches/s2021_1_125_029	train_1251	Yhteisvelan ja EU-verojen tieltä on vaikea enää peruuttaa.	5
http://ldf.fi/semparl/speeches/s2017_1_054_124	train_1252	Edustaja Anderssonista aloitan:	0
http://ldf.fi/semparl/speeches/s2018_1_169_011	train_1253	Tekoäly ei tule koskaan korvaamaan ihmistä ja inhimillistä kohtaamista.	0
http://ldf.fi/semparl/speeches/s2021_1_125_152	train_1254	Hankkeen toteutuminen merkitsisi sitä, että yhteisöverotulomme eivät enää olisi Suomen päätettävissä vaan ne siirtyisivät EU:n koneiston määräysvaltaan.	6
http://ldf.fi/semparl/speeches/s2017_1_054_146	train_1255	[Kaj Turusen välihuuto]	0
http://ldf.fi/semparl/speeches/s2017_1_054_101	train_1256	[Puhemies koputtaa]	0
http://ldf.fi/semparl/speeches/s2017_1_054_075	train_1257	Ja tässähän annetaan suomalaisille yritykselle mahdollisuus siirtyä minkä tahansa arvopaperikeskuksen [Puhemies koputtaa] asiakkaaksi, niin kuin asetus edellyttää.	0
http://ldf.fi/semparl/speeches/s2018_1_169_009	train_1258	Oman haasteensa tuo sekin, jos yhä suurempi osa työstä vaihdetaan virallisen rahatalouden ohi esimerkiksi virtuaalivaluuttaan tai suoraan vastapalveluksiin.	0
http://ldf.fi/semparl/speeches/s2021_1_125_018	train_1259	Valtioneuvoston EU-selonteko ei vastaa näihin esitettyihin tarpeisiin, ei palvele kansallisen edun vaatimuksia eikä ohjaa Suomen EU-vaikuttamisen linjaa oikeaan suuntaan.	5
http://ldf.fi/semparl/speeches/s2021_1_125_148	train_1260	Ja mitä siitä on seurannut?	0
http://ldf.fi/semparl/speeches/s2017_1_054_147	train_1261	Ja palaamme puhujalistaan.	0
http://ldf.fi/semparl/speeches/s2022_1_007_151	train_1262	Tämä tiedusteluvalvontavaliokunnan mietintö tässä asiassa on yksimielinen.	0
http://ldf.fi/semparl/speeches/s2017_1_054_138	train_1263	EU:ssa on hyvin tiukka yksityisyydensuoja, ja myös se, että siellä on oikeastaan ainoastaan tämä liputusjärjestelmä: jos osakkeiden osuus muuttuu 5 prosenttia suuntaan tai toiseen, niin silloin vaaditaan säädöksiä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_109	train_1264	Siihen ei ole pystynyt mikään muu puolue aikaisemmin.	0
http://ldf.fi/semparl/speeches/s2018_1_169_031	train_1265	Tulevaisuusvaliokunta on ainutlaatuinen järjestelmä maailmassa, ja miten minä kuvailisin sitä, niin siinä tulevaisuuden visionäärit ja propellipäät saavat kertoa päättäjille, mihinpäin heidän näkemyksensä mukaan ollaan menossa ja me päättäjät sitten saamme vähän pohjaa ja ajateltavaa siihen päätöksentekoon.	2
http://ldf.fi/semparl/speeches/s2018_1_169_009	train_1266	Yksi asia on varma: tämän urakan edessä ei tarvitse murehtia työn loppumista.	0
http://ldf.fi/semparl/speeches/s2017_1_054_059	train_1267	EU-asetuksista johtuen Suomen on kuitenkin korjattava kansallista lainsäädäntöä asetuksen mukaisesti arvo-osuusjärjestelmän ja monen muun lain osalta.	0
http://ldf.fi/semparl/speeches/s2020_1_092_116	train_1268	Itse liitin tämän keskustelussa siihen, että operatiivinen sujuvuus varsin itsenäisessä poliisiorganisaatiossa on hyvä asia, kun sillä on parinaan selkeä tulosohjaus, jonka kautta toteutuu myös esimerkiksi eduskunnan tahto, valtioneuvoston tahto, sisäministeriön näkemykset ja sillä tavalla.	0
http://ldf.fi/semparl/speeches/s2021_1_125_026	train_1269	EU-selonteon mukaan Suomen tavoitteena on sosiaalisesti, taloudellisesti ja ekologisesti kestävä EU.	0
http://ldf.fi/semparl/speeches/s2021_1_091_022	train_1270	On ymmärrettävää, että tällä kertaa puolustusvaliokunnan rooli jäi pienemmäksi, tai sitä ei tässä yhteydessä ollut, kiireen takia.	0
http://ldf.fi/semparl/speeches/s2020_1_021_035	train_1271	Työryhmä selvittää myös keinoja vahvistaa vaalirahoituksen ennakkotietojen ilmoittamista äänestäjille jo ennen vaaleja ja helpottaa kampanjatilin perustamista.	0
http://ldf.fi/semparl/speeches/s2021_1_125_020	train_1272	Kokoomuksen eduskuntaryhmän mielestä EU tarvitsee toimivamman turvapaikkapolitiikan, jolla voidaan varmistaa, että suojelua tarjotaan nopeasti vain sitä tarvitseville kansainvälisen oikeuden velvoitteita noudattaen.	2
http://ldf.fi/semparl/speeches/s2021_1_125_020	train_1273	Suomella on ennen kaikkea oltava yhtenäinen ja selkeä viesti komission ja jäsenmaiden suuntaan erityisesti kriittisten, tärkeiden kysymysten ääressä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_146	train_1274	[Kaj Turusen välihuuto]	0
http://ldf.fi/semparl/speeches/s2018_1_169_007	train_1275	Me puhumme täällä salissa paljon kilpailukyvystä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_059	train_1276	[Olavi Ala-Nissilä: Totta kai!]	0
http://ldf.fi/semparl/speeches/s2021_1_091_010	train_1277	Haluan vilpittömät kiitokset lausua ministeri Haavistolle ja ministeri Kaikkoselle ja koko valtioneuvostolle siitä, että tämä asia on näin jouhevasti nyt saatu eteenpäin.	3
http://ldf.fi/semparl/speeches/s2022_1_007_150	train_1278	Nyt päätetään kannanotosta kertomuksen johdosta.	0
http://ldf.fi/semparl/speeches/s2021_1_125_136	train_1279	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2018_1_169_013	train_1280	Tämä hallitus on tehnyt varmaan oikeita asioita mutta myös vääriä asioita, ja väärä asia on minusta tämä: jotta me voisimme uudistaa niitä todella, todella vaikeita asioita, se ei ole oikea tapa, että me menemme pöytään valmiin paperin kanssa, vaan me pyydämme siihen pöytään kaikki ja sanomme, että tuossa on luku — se on 75 tai 80 — jota ryhdytään ratkaisemaan.	0
http://ldf.fi/semparl/speeches/s2021_1_125_111	train_1281	Arvoisa ministeri, Inarissa on pakkasta 10 astetta ja Milanossa lämmintä 18 astetta, Barcelonassa on lämmintä 20 astetta.	0
http://ldf.fi/semparl/speeches/s2018_1_169_044	train_1282	Jos ihminen ei tiedä, miten ja miksi kone tekee jotakin, saattaa kone käyttää ihmistä eikä ihminen konetta.	0
http://ldf.fi/semparl/speeches/s2022_1_007_159	train_1283	Luotan suomalaiseen tiedusteluun ja pidän sitä ammattimaisena, luotettavana toimintana.	2
http://ldf.fi/semparl/speeches/s2020_1_045_008	train_1284	Itse olisin nähnyt, että jopa tietyissä toimenpiteissä, vaikkapa tässä Uudenmaan alueen eristämisessä, valtioneuvosto olisi voinut toimia ripeämmin ja ikään kuin kiireellisyysperiaatteella, mutta se, mitä on tehty, on tehty, ja kaatunutta maitoa ei kannata itkeä.	5
http://ldf.fi/semparl/speeches/s2021_1_125_142	train_1285	Tämä on se iso kysymys.	0
http://ldf.fi/semparl/speeches/s2017_1_054_124	train_1286	Me emme salli hallintarekisteröintiä Suomeen.	0
http://ldf.fi/semparl/speeches/s2020_1_092_114	train_1287	Mietintö on yksimielinen.	0
http://ldf.fi/semparl/speeches/s2017_1_074_242	train_1288	Jotta tällaisia hybridiuhkia voidaan torjua, niin se tarkoittaa sitä, että Suomessa pitää olla tiedustelulainsäädäntö ajan tasalla, ja Suomi on ainoa Länsi-Euroopan maa tällä hetkellä, jolla tätä ajantasaista tiedustelulakia ei vielä ole.	6
http://ldf.fi/semparl/speeches/s2022_1_007_160	train_1289	— Edustaja Mika Kari, olkaa hyvä.	0
http://ldf.fi/semparl/speeches/s2020_1_045_012	train_1290	Perusoikeuksien eikä myöskään peruspalveluiden rajoittaminen ei saa missään nimessä jatkua pidempään kuin on terveyden ja elämän turvaamisen vuoksi välttämätöntä. Tämä lause oikeastaan osoittaa jo sen haasteellisen pohdinnan, jonka edessä hallitus ja me, eduskunta, olemme.	2
http://ldf.fi/semparl/speeches/s2017_1_054_096	train_1291	Minun mielestäni tämä asia pitäisi nähdä oikeassa valossa: että mitä tämä hallituksen esitys sisältää?	0
http://ldf.fi/semparl/speeches/s2020_1_021_033	train_1292	Tosin se ei johdu kampanjakatosta sinänsä.	0
http://ldf.fi/semparl/speeches/s2017_1_054_149	train_1293	Meidän täytyy ensin ottaa uusi lainsäädäntö voimaan, ja sen jälkeen arvopaperikeskus Euroclear Finlandin täytyy hakea toimilupaa.	0
http://ldf.fi/semparl/speeches/s2017_1_054_092	train_1294	Ja mitä tulee tähän kiireellisyyteen, niin toistan vielä kerran, että tässä olisi mahdollista toimia myöskin niin, että hallitus päättää tämän toimilupaviranomaisen ja tämä muu paketti tuodaan yhtenä kokonaisuutena, [Puhemies koputtaa] kun omistuksen avoimuuden turvaamat esitykset ovat olemassa ja valmiina.	0
http://ldf.fi/semparl/speeches/s2017_1_054_122	train_1295	Myöskään nämä mainitut esimerkit verotietojen vaihdosta eivät takaa omistustietojen yleisöjulkisuutta, mikä on äärimmäisen tärkeää erilaisten viranomaisten, poliisin mutta myöskin esimerkiksi tutkivien toimittajien, näkökulmasta, joilla pitää olla mahdollisuuksia tehdä oma työnsä niin, että voivat kaivaa mielenkiintoisia tietoja puolueiden puheenjohtajien tai vastuuministereiden taloudellisista kytköksistä ja mahdollisista rahoittajista.	2
http://ldf.fi/semparl/speeches/s2022_1_007_151	train_1296	Tiedusteluvalvontavaliokunnan keskeiset huomiot tiedusteluvalvontavaltuutetun kertomuksesta ovat seuraavat:	0
http://ldf.fi/semparl/speeches/s2021_1_125_148	train_1297	Euroopan unioni on muuttunut tyystin erilaiseksi siitä, mitä se oli vielä 2000-luvun alussa.	0
http://ldf.fi/semparl/speeches/s2021_1_091_016	train_1298	Kiitän myös siitä, että saimme valiokunnassa yksimielisen mietinnön aikaan.	0
http://ldf.fi/semparl/speeches/s2021_1_125_136	train_1299	No bail-out on historiaa.	0
http://ldf.fi/semparl/speeches/s2021_1_125_166	train_1300	Arvoisa puhemies!	0
http://ldf.fi/semparl/speeches/s2017_1_054_060	train_1301	Aiemmin sovitusti tässä yhteydessä voidaan käydä pieni debatti, ja pyydänpä nyt niitä edustajia, jotka haluavat käyttää vastauspuheenvuoron, nousemaan ylös ja painamaan V-painiketta.	0
http://ldf.fi/semparl/speeches/s2021_1_063_133	train_1302	Tämä tarkoittaa myös sitä, että kun näitten luonnontuotteitten hinta muodostuu hyvin pitkälle siitä, minkälainen satokausi tulee, kuinka paljon tuotteita on kerättävänä, on tietenkin tärkeää, että huomioidaan myös ne alan toimijat ja yrittäjät, jotka toimivat vastuullisesti, niin että ei voi olla niin, että ne kantavat kaiken riskin kaikissa tilanteissa, vaan että riski on myös tasapainossa siihen.	0
http://ldf.fi/semparl/speeches/s2022_1_007_158	train_1303	— Edustaja Kemppi, olkaa hyvä.	0
http://ldf.fi/semparl/speeches/s2018_1_169_008	train_1304	Kun esimerkiksi työelämän ammattiosaaminen vaatii yhä pikkutarkempaa erityisosaamista, on uhkana se, että esimerkiksi yleissivistyksen perustaa nakerretaan koulutuksessa.	6
http://ldf.fi/semparl/speeches/s2018_1_169_027	train_1305	Haluaisin kiinnittää huomiota siihen, että meillä entistä yrittäjälähtöisemmäksi tätä yhteiskuntaa kasvatettaisiin, ja yrittäjyyskasvatus on siinä keskeinen tekijä, se, että jo lapsille, nuorille opetetaan omasta itsestään huolehtimista, tuodaan sitä opetusta lähemmäksi yrityselämää ja sitä kautta näytetään, mitä se konkretia yrittämisessä on.	2
http://ldf.fi/semparl/speeches/s2021_1_125_128	train_1306	Jos data on muiden kuin eurooppalaisten hallussa, niin olemmeko uskottava toimija, jolla on myös tulevaisuudessa oma ääni?	6
http://ldf.fi/semparl/speeches/s2018_1_169_008	train_1307	Yksilöjä ei myöskään saa rangaista siitä, jos heidän valintansa eivät kannakaan pitkälle tulevaisuuteen.	0
http://ldf.fi/semparl/speeches/s2021_1_125_071	train_1308	Ei sitä tehdä vain Brysselissä.	0
http://ldf.fi/semparl/speeches/s2020_1_092_108	train_1309	Siten tälle verovelvolliselle korjasimme tätä sitten niin, että päätimme tämän veron laskea siihen mainittuun 2,5:een, jolloin hyvitystä tälle ongelmalle saadaan tätä kautta.	0
http://ldf.fi/semparl/speeches/s2018_1_169_009	train_1310	Vasta aika näyttää, miten digitalisaatio, tekoäly ja muu uusi teknologia vaikuttavat työn järjestymiseen.	0
http://ldf.fi/semparl/speeches/s2021_1_124_214	train_1311	Tästähän tässä on kyse.	0
http://ldf.fi/semparl/speeches/s2017_1_054_119	train_1312	Toisin sanoen, jos vaikkapa nyt sitten joku suomalainen taho valittaa tulevaisuudessa EU-tuomioistuimelle siitä, että suomalaisia sijoittajia kohdellaan eriarvoisesti, niin voiko EU-tuomioistuin tuomita, että hallintarekisteröinti tulee sallia suomalaisille myös Suomessa nyt, kun neuvottelemamme poikkeus ei enää jatkossa ole voimassa?	0
http://ldf.fi/semparl/speeches/s2017_1_054_141	train_1313	Oikein täytyy sanoa, että ei ole kyllä tullut mieleenkään nukahtaa, kyllä sanan peistä on sen verran vilkkaasti heilutettu.	0
http://ldf.fi/semparl/speeches/s2018_1_169_015	train_1314	Jos mietitään tänä vuonna syntyviä lapsia, niin hehän ovat periaatteessa tämän vision loppuosassa, sitten 15—20 vuoden päästä työikäisiä ja juuri työhön menon portaalla.	0
http://ldf.fi/semparl/speeches/s2022_1_007_153	train_1315	Kyse ei siis ole rikostutkinnasta vaan tiedon keräämisestä viranomaisten ja poliittisen johdon käyttöön, ja sotilastiedustelun puolella sotilaallisesta uhasta ja siviilitiedustelun puolella enemmän tällaisesta terrorismin kaltaisesta uhasta ennen näiden uhkien konkretisoitumista ja realisoitumista.	0
